user_id,event,timestamp
291,view,2023-02-28 19:26:29
528,view,2023-06-10 09:04:01
680,view,2023-09-26 03:55:44
649,click,2023-03-21 04:24:29
635,view,2023-06-09 08:59:40
344,view,2023-07-14 21:17:48
96,purchase,2023-10-28 23:15:55
839,logout,2023-08-26 11:23:18
975,click,2023-12-24 11:52:37
770,login,2023-07-03 03:40:53
241,purchase,2023-12-05 23:15:02
689,view,2023-11-26 11:26:48
318,login,2023-10-13 18:30:01
231,purchase,2023-10-10 11:52:44
826,click,2023-01-25 04:30:13
204,view,2023-10-02 02:18:07
151,click,2023-02-23 15:01:19
26,purchase,2023-07-21 10:28:40
48,login,2023-03-22 12:33:53
251,logout,2023-08-06 19:50:37
487,view,2023-05-07 05:40:52
626,click,2023-09-15 04:24:04
871,login,2023-07-05 18:44:26
787,login,2023-07-24 01:48:07
75,logout,2023-05-27 08:15:41
467,purchase,2023-05-02 20:23:10
425,logout,2023-03-09 06:10:37
908,logout,2023-06-28 12:22:28
645,purchase,2023-12-21 05:36:48
590,purchase,2023-07-27 01:06:15
200,purchase,2023-05-13 22:43:08
736,login,2023-08-01 03:38:07
714,login,2023-05-18 14:11:38
394,view,2023-09-20 11:33:06
507,view,2023-10-27 19:27:58
410,logout,2023-12-03 23:07:30
250,logout,2023-10-07 23:30:14
152,view,2023-09-22 09:00:41
672,click,2023-09-07 20:04:31
705,logout,2023-11-09 02:35:04
6,click,2023-09-27 06:08:54
915,click,2023-04-13 16:02:02
769,purchase,2023-08-25 22:19:33
882,login,2023-07-08 00:53:08
789,view,2023-03-16 16:01:54
907,login,2023-04-06 17:43:29
110,view,2023-04-19 08:31:41
798,login,2023-08-05 17:44:40
436,view,2023-04-26 22:12:49
225,login,2023-03-29 07:54:45
181,purchase,2023-04-26 13:58:07
824,click,2023-10-27 11:51:54
981,view,2023-04-23 05:42:49
713,click,2023-10-01 18:09:10
531,view,2023-03-22 11:58:08
476,view,2023-09-26 01:30:08
52,purchase,2023-10-01 18:58:00
571,login,2023-07-09 21:50:20
256,view,2023-05-04 03:02:02
940,login,2023-07-06 08:05:31
869,purchase,2023-05-16 11:04:52
125,logout,2023-08-06 16:07:22
468,click,2023-12-29 14:43:05
137,view,2023-12-29 22:02:06
821,purchase,2023-11-05 21:42:54
476,login,2023-10-08 06:23:58
684,view,2023-04-17 04:48:32
544,login,2023-04-22 18:23:29
573,logout,2023-02-17 07:56:56
610,view,2023-08-11 17:11:28
325,click,2023-09-20 18:34:35
973,view,2023-07-30 22:54:21
774,click,2023-05-28 11:00:22
913,login,2023-12-14 21:05:33
454,view,2023-06-03 05:18:32
628,purchase,2023-11-14 19:49:50
835,purchase,2023-05-15 00:53:17
737,logout,2023-10-28 05:28:54
914,purchase,2023-11-09 11:33:47
517,logout,2023-02-26 21:15:23
437,login,2023-04-23 19:12:53
851,click,2023-01-17 08:05:17
929,login,2023-04-22 16:54:32
562,click,2023-10-05 08:16:45
457,click,2023-01-31 16:36:27
919,logout,2023-05-15 12:20:30
163,purchase,2023-12-25 20:23:38
762,purchase,2023-06-21 19:14:39
883,logout,2023-09-12 18:06:09
487,logout,2023-04-10 14:13:51
461,login,2023-10-18 05:41:58
266,logout,2023-07-06 01:20:32
770,purchase,2023-03-25 02:30:05
254,logout,2023-03-20 11:24:37
861,logout,2023-11-18 13:04:09
653,click,2023-07-29 03:54:36
284,logout,2023-04-16 07:08:24
785,login,2023-12-29 08:24:48
797,logout,2023-08-07 06:23:15
534,view,2023-09-28 08:47:12
497,view,2023-04-16 11:41:44
642,click,2023-02-23 07:28:36
245,click,2023-02-12 10:03:55
282,view,2023-08-28 02:31:33
451,click,2023-10-15 17:36:15
80,click,2023-08-16 21:39:24
731,purchase,2023-04-03 22:16:13
293,purchase,2023-04-05 03:52:21
241,logout,2023-01-20 17:10:05
279,view,2023-09-18 03:18:18
344,login,2023-12-18 12:55:41
328,view,2023-07-26 05:39:55
915,view,2023-03-29 15:24:43
554,purchase,2023-09-05 18:04:27
83,purchase,2023-04-01 10:11:38
142,click,2023-01-21 09:15:09
155,login,2023-02-08 21:54:45
237,purchase,2023-06-10 12:14:52
393,click,2023-05-09 06:33:34
711,login,2023-10-06 14:15:42
157,purchase,2023-07-03 11:07:24
724,view,2023-02-09 01:08:47
220,view,2023-09-22 13:10:10
66,login,2023-10-27 08:03:37
425,login,2023-02-23 09:17:08
418,purchase,2023-01-03 00:17:40
339,purchase,2023-08-02 17:39:27
556,login,2023-12-27 19:50:12
478,login,2023-03-03 08:07:03
426,click,2023-06-08 00:39:08
64,click,2023-09-11 13:24:06
212,click,2023-12-30 03:07:50
853,view,2023-12-09 00:13:45
431,view,2023-12-08 03:16:40
399,click,2023-07-04 17:50:31
927,click,2023-07-05 10:08:33
789,login,2023-09-10 15:27:36
599,view,2023-03-19 11:03:51
969,click,2023-10-21 13:36:06
713,logout,2023-04-22 13:19:04
21,purchase,2023-05-05 17:29:59
878,click,2023-04-21 20:15:49
902,view,2023-09-08 20:12:17
784,click,2023-01-23 23:26:06
590,logout,2023-12-19 14:35:08
390,login,2023-10-26 13:02:10
489,view,2023-02-04 17:50:03
7,login,2023-09-11 07:51:53
966,purchase,2023-08-11 23:18:38
361,login,2023-04-01 04:26:56
306,click,2023-07-27 19:58:50
772,logout,2023-10-14 21:03:26
400,login,2023-10-08 19:56:42
874,logout,2023-11-27 05:40:44
914,view,2023-12-30 18:23:29
977,view,2023-01-15 11:38:41
856,click,2023-12-21 15:55:04
430,click,2023-12-24 20:43:52
552,click,2023-03-09 23:43:19
766,logout,2023-06-12 06:58:13
753,purchase,2023-12-09 15:07:08
560,purchase,2023-11-22 07:02:36
820,purchase,2023-03-10 06:28:10
618,view,2023-12-29 16:47:22
920,view,2023-12-24 03:37:03
226,purchase,2023-01-15 02:42:42
500,click,2023-11-21 17:58:43
225,login,2023-06-04 04:15:27
280,purchase,2023-11-03 00:19:31
447,login,2023-07-12 09:18:45
498,purchase,2023-03-14 08:33:00
30,login,2023-12-30 17:49:34
399,click,2023-10-18 21:12:56
345,view,2023-12-05 18:20:18
685,purchase,2023-12-26 15:18:56
696,purchase,2023-04-23 10:01:39
818,click,2023-12-07 11:50:19
415,logout,2023-01-15 13:12:36
742,purchase,2023-01-04 14:22:34
170,login,2023-04-26 21:13:01
861,click,2023-08-09 13:47:17
479,logout,2023-08-23 02:20:40
942,purchase,2023-02-11 16:06:53
131,purchase,2023-12-27 13:49:34
638,view,2023-05-11 02:49:07
547,logout,2023-04-21 12:18:24
28,click,2023-06-26 10:50:25
929,login,2023-09-07 01:27:53
404,purchase,2023-07-30 23:55:39
607,click,2023-07-23 15:00:10
578,view,2023-07-11 19:35:50
679,purchase,2023-12-12 08:30:12
28,logout,2023-02-22 02:50:02
86,click,2023-11-27 12:27:06
659,login,2023-07-15 19:36:09
439,view,2023-07-01 18:16:11
139,click,2023-04-16 23:01:33
888,purchase,2023-03-16 21:07:56
473,login,2023-11-11 02:41:30
187,purchase,2023-02-13 17:56:38
52,purchase,2023-05-09 10:11:57
267,logout,2023-03-05 02:33:22
389,logout,2023-10-11 22:31:30
336,purchase,2023-06-28 05:23:34
217,view,2023-09-09 18:27:26
466,logout,2023-04-10 21:52:56
335,logout,2023-10-07 01:49:13
